city,state,zip,latitude,longitude
"Rock","Kansas","67131","37.43261","-96.94958"
"Rosalia","Kansas","67132","37.8504","-96.58385"
"Rose Hill","Kansas","67133","37.57677","-97.10451"
"Sawyer","Kansas","67134","37.48474","-98.6824"
"Sedgwick","Kansas","67135","37.91362","-97.45942"
"Severy","Kansas","67137","37.63145","-96.22196"
"Sharon","Kansas","67138","37.25996","-98.41858"
"South Haven","Kansas","67140","37.07992","-97.35748"
"Spivey","Kansas","67142","37.45655","-98.1094"
"Sun City","Kansas","67143","37.33284","-98.94434"
"Towanda","Kansas","67144","37.81673","-97.00539"
"Udall","Kansas","67146","37.39016","-97.10398"
"Valley Center","Kansas","67147","37.86062","-97.3058"
"Viola","Kansas","67149","37.54243","-97.62915"
"Waldron","Kansas","67150","37.03207","-98.20187"
"Walton","Kansas","67151","38.14499","-97.24934"
"Wellington","Kansas","67152","37.2623","-97.41104"
"Whitewater","Kansas","67154","37.97079","-97.12117"
"Wilmore","Kansas","67155","37.28171","-99.13233"
"Winfield","Kansas","67156","37.25099","-96.96503"
"Zenda","Kansas","67159","37.42053","-98.30948"
"Wichita","Kansas","67202","37.68668","-97.33521"
"Wichita","Kansas","67203","37.70402","-97.36497"
"Wichita","Kansas","67204","37.77167","-97.36341"
"Wichita","Kansas","67205","37.75012","-97.42317"
"Wichita","Kansas","67206","37.70363","-97.22461"
"Wichita","Kansas","67207","37.66567","-97.22923"
"Wichita","Kansas","67208","37.70449","-97.27928"
"Wichita","Kansas","67209","37.6639","-97.43463"
"Wichita","Kansas","67210","37.62944","-97.24604"
"Wichita","Kansas","67211","37.66708","-97.31706"
"Wichita","Kansas","67212","37.70247","-97.43658"
"Wichita","Kansas","67213","37.66722","-97.36498"
"Wichita","Kansas","67214","37.70661","-97.31755"
"Wichita","Kansas","67215","37.61637","-97.42707"
"Wichita","Kansas","67216","37.6089","-97.3143"
"Wichita","Kansas","67217","37.61535","-97.36239"
"Wichita","Kansas","67218","37.66851","-97.28039"
"Wichita","Kansas","67219","37.76931","-97.31643"
"Wichita","Kansas","67220","37.75191","-97.27909"
"Mcconnell Afb","Kansas","67221","37.63544","-97.25819"
"Wichita","Kansas","67223","37.74195","-97.49797"
"Wichita","Kansas","67226","37.76898","-97.21915"
"Wichita","Kansas","67227","37.62693","-97.50109"
"Wichita","Kansas","67228","37.77749","-97.17274"
"Wichita","Kansas","67230","37.68655","-97.17087"
"Wichita","Kansas","67232","37.6368","-97.16802"
"Wichita","Kansas","67235","37.68951","-97.49929"
"Wichita","Kansas","67260","37.71931","-97.2935"
"Independence","Kansas","67301","37.21092","-95.75224"
"Altamont","Kansas","67330","37.163","-95.31238"
"Bartlett","Kansas","67332","37.04345","-95.23281"
"Caney","Kansas","67333","37.04695","-95.87253"
"Chautauqua","Kansas","67334","37.0241","-96.17736"
"Cherryvale","Kansas","67335","37.28005","-95.53381"
"Chetopa","Kansas","67336","37.05385","-95.07489"
"Coffeyville","Kansas","67337","37.05486","-95.5993"
"Dearing","Kansas","67340","37.05948","-95.71207"
"Dennis","Kansas","67341","37.34406","-95.42963"
"Edna","Kansas","67342","37.05877","-95.35513"
"Elk City","Kansas","67344","37.28875","-95.9514"
"Elk Falls","Kansas","67345","37.37122","-96.20075"
"Grenola","Kansas","67346","37.31774","-96.44511"
"Havana","Kansas","67347","37.12559","-95.95188"
"Howard","Kansas","67349","37.48811","-96.28066"
"Liberty","Kansas","67351","37.14066","-95.56698"
"Longton","Kansas","67352","37.3574","-96.08154"
"Moline","Kansas","67353","37.31371","-96.31151"
"Mound Valley","Kansas","67354","37.20727","-95.41126"
"Niotaze","Kansas","67355","37.03275","-96.00974"
"Oswego","Kansas","67356","37.17886","-95.14161"
"Parsons","Kansas","67357","37.33951","-95.25261"
"Peru","Kansas","67360","37.05148","-96.09702"
"Sedan","Kansas","67361","37.13733","-96.21714"
"Sycamore","Kansas","67363","37.32934","-95.71819"
"Tyro","Kansas","67364","37.03683","-95.82184"
"Salina","Kansas","67401","38.83554","-97.64621"
"Abilene","Kansas","67410","38.95632","-97.22104"
"Assaria","Kansas","67416","38.66505","-97.5718"
"Aurora","Kansas","67417","39.43382","-97.55015"
"Barnard","Kansas","67418","39.18692","-98.05214"
"Beloit","Kansas","67420","39.40035","-98.08527"
"Bennington","Kansas","67422","39.03127","-97.59849"
"Beverly","Kansas","67423","38.97018","-97.98058"
"Brookville","Kansas","67425","38.77991","-97.92492"
"Bushton","Kansas","67427","38.50364","-98.39977"
"Canton","Kansas","67428","38.3832","-97.41405"
"Cawker City","Kansas","67430","39.57571","-98.44193"
"Chapman","Kansas","67431","38.95833","-97.01179"
"Clay Center","Kansas","67432","39.33503","-97.17997"
"Delphos","Kansas","67436","39.28071","-97.72454"
"Downs","Kansas","67437","39.50705","-98.55857"
"Durham","Kansas","67438","38.50366","-97.27861"
"Ellsworth","Kansas","67439","38.76169","-98.2201"
"Enterprise","Kansas","67441","38.87712","-97.10399"
"Falun","Kansas","67442","38.64939","-97.78073"
"Galva","Kansas","67443","38.37801","-97.5208"
"Geneseo","Kansas","67444","38.54759","-98.12702"
"Glasco","Kansas","67445","39.37789","-97.8172"
"Glen Elder","Kansas","67446","39.47442","-98.32363"
"Green","Kansas","67447","39.48048","-96.97153"
"Gypsum","Kansas","67448","38.65826","-97.40756"
"Herington","Kansas","67449","38.68214","-96.89569"
"Holyrood","Kansas","67450","38.62746","-98.45788"
"Hope","Kansas","67451","38.70094","-97.13157"
"Hunter","Kansas","67452","39.23549","-98.36935"
"Kanopolis","Kansas","67454","38.69808","-98.11308"
"Lincoln","Kansas","67455","39.02765","-98.16478"
"Lindsborg","Kansas","67456","38.5949","-97.6769"
"Little River","Kansas","67457","38.38746","-97.99143"
"Longford","Kansas","67458","39.16595","-97.30441"
"Lorraine","Kansas","67459","38.60781","-98.33913"
"Mcpherson","Kansas","67460","38.38431","-97.69719"
"Marquette","Kansas","67464","38.56537","-97.90143"
"Miltonvale","Kansas","67466","39.32787","-97.47905"
"Minneapolis","Kansas","67467","39.14639","-97.69907"
"Morganville","Kansas","67468","39.45791","-97.25697"
"New Cambria","Kansas","67470","38.91077","-97.49513"
"Osborne","Kansas","67473","39.37567","-98.73356"
"Portis","Kansas","67474","39.58523","-98.70771"
"Ramona","Kansas","67475","38.58761","-97.05853"
"Roxbury","Kansas","67476","38.54867","-97.43047"
"Simpson","Kansas","67478","39.38572","-97.94988"
"Solomon","Kansas","67480","38.97073","-97.40282"
"Sylvan Grove","Kansas","67481","39.01244","-98.38903"
"Talmage","Kansas","67482","39.02686","-97.25976"
"Tampa","Kansas","67483","38.55322","-97.19856"
"Tescott","Kansas","67484","38.99603","-97.83617"
"Tipton","Kansas","67485","39.31474","-98.49492"
"Wakefield","Kansas","67487","39.17628","-97.06653"
"Wilson","Kansas","67490","38.79223","-98.44722"
"Windom","Kansas","67491","38.38837","-97.90051"
"Woodbine","Kansas","67492","38.81558","-96.96418"
"Hutchinson","Kansas","67501","37.97989","-97.9309"
"Hutchinson","Kansas","67502","38.12146","-97.92673"
"South Hutchinson","Kansas","67505","38.02855","-97.94333"
"Abbyville","Kansas","67510","37.99839","-98.21127"
"Albert","Kansas","67511","38.43365","-99.05058"
"Alden","Kansas","67512","38.23289","-98.32645"
"Alexander","Kansas","67513","38.43892","-99.53846"
"Arlington","Kansas","67514","37.86278","-98.19714"
"Arnold","Kansas","67515","38.59935","-100.06518"
"Bazine","Kansas","67516","38.38768","-99.68486"
"Beeler","Kansas","67518","38.40403","-100.17343"
"Belpre","Kansas","67519","37.93573","-99.10292"
"Bison","Kansas","67520","38.58781","-99.18302"
"Brownell","Kansas","67521","38.62575","-99.72253"
"Buhler","Kansas","67522","38.12294","-97.74608"
"Burdett","Kansas","67523","38.19687","-99.55256"
"Chase","Kansas","67524","38.37797","-98.37398"
"Claflin","Kansas","67525","38.57205","-98.57111"
"Ellinwood","Kansas","67526","38.29764","-98.54711"
"Garfield","Kansas","67529","38.0728","-99.25436"
"Great Bend","Kansas","67530","38.35149","-98.79678"
"Haven","Kansas","67543","37.88346","-97.79511"
"Hoisington","Kansas","67544","38.57584","-98.75456"
"Hudson","Kansas","67545","38.17644","-98.6417"
"Inman","Kansas","67546","38.22811","-97.82116"
"Kinsley","Kansas","67547","37.93926","-99.46526"
"La Crosse","Kansas","67548","38.59299","-99.33579"
"Larned","Kansas","67550","38.18121","-99.12487"
"Lewis","Kansas","67552","37.8606","-99.23651"
"Liebenthal","Kansas","67553","38.65444","-99.32017"
"Lyons","Kansas","67554","38.37489","-98.1858"
"McCracken","Kansas","67556","38.60719","-99.52436"
"Macksville","Kansas","67557","37.91557","-98.96678"
"Nekoma","Kansas","67559","38.37645","-99.44966"
"Ness City","Kansas","67560","38.39781","-99.94818"
"Nickerson","Kansas","67561","38.10427","-98.09921"
"Offerle","Kansas","67563","37.84627","-99.55931"
"Olmitz","Kansas","67564","38.52855","-98.92845"
"Otis","Kansas","67565","38.60428","-99.04439"
"Partridge","Kansas","67566","37.944","-98.09938"
"Pawnee Rock","Kansas","67567","38.26632","-98.97241"
"Plevna","Kansas","67568","38.01729","-98.30888"
"Pretty Prairie","Kansas","67570","37.78686","-97.968"
"Ransom","Kansas","67572","38.68663","-99.90825"
"Raymond","Kansas","67573","38.26215","-98.41518"
"Rozel","Kansas","67574","38.22045","-99.39185"
"Rush Center","Kansas","67575","38.40711","-99.25681"
"St John","Kansas","67576","38.03228","-98.79343"
"Stafford","Kansas","67578","37.96922","-98.59105"
"Sterling","Kansas","67579","38.18615","-98.20861"
"Sylvia","Kansas","67581","37.99316","-98.41068"
"Turon","Kansas","67583","37.79997","-98.4714"
"Utica","Kansas","67584","38.6847","-100.16072"
"Hays","Kansas","67601","38.873","-99.34032"
"Agra","Kansas","67621","39.82866","-99.12891"
"Almena","Kansas","67622","39.89983","-99.72522"
"Alton","Kansas","67623","39.45363","-98.95627"
"Bogue","Kansas","67625","39.39145","-99.68293"
"Bunker Hill","Kansas","67626","38.88375","-98.70808"
"Catharine","Kansas","67627","38.92224","-99.21343"
"Cedar","Kansas","67628","39.62741","-98.99598"
"Clayton","Kansas","67629","39.70199","-100.18031"
"Collyer","Kansas","67631","39.00837","-100.08569"
"Damar","Kansas","67632","39.33557","-99.58362"
"Dorrance","Kansas","67634","38.82654","-98.6073"
"Dresden","Kansas","67635","39.60025","-100.45484"
"Ellis","Kansas","67637","38.94008","-99.59197"
"Gaylord","Kansas","67638","39.63418","-98.8534"
"Glade","Kansas","67639","39.62649","-99.32133"
"Gorham","Kansas","67640","38.89853","-99.04925"
"Hill City","Kansas","67642","39.36989","-99.8315"
"Jennings","Kansas","67643","39.6406","-100.29135"
"Kirwin","Kansas","67644","39.63104","-99.15993"
"Lenora","Kansas","67645","39.60144","-99.89604"
"Logan","Kansas","67646","39.63921","-99.58654"
"Long Island","Kansas","67647","39.93794","-99.53162"
"Lucas","Kansas","67648","39.07746","-98.57278"
"Luray","Kansas","67649","39.13404","-98.69232"
"Morland","Kansas","67650","39.37477","-100.09925"
"Natoma","Kansas","67651","39.20926","-99.03969"
"Norcatur","Kansas","67653","39.90873","-100.20554"
"Norton","Kansas","67654","39.83067","-99.95573"
"Ogallah","Kansas","67656","38.98565","-99.75549"
"Palco","Kansas","67657","39.21126","-99.60811"
"Paradise","Kansas","67658","39.11524","-98.92786"
"Penokee","Kansas","67659","39.31804","-100.00496"
"Pfeifer","Kansas","67660","38.71752","-99.14806"
"Phillipsburg","Kansas","67661","39.82546","-99.33039"
"Plainville","Kansas","67663","39.20597","-99.34222"
"Prairie View","Kansas","67664","39.81609","-99.5875"
"Russell","Kansas","67665","38.847","-98.88022"
"Schoenchen","Kansas","67667","38.71304","-99.33249"
"Stockton","Kansas","67669","39.45631","-99.34914"
"Victoria","Kansas","67671","38.87559","-99.14432"
"Wakeeney","Kansas","67672","38.99882","-99.90746"
"Waldo","Kansas","67673","39.14708","-98.80714"
"Walker","Kansas","67674","38.87446","-99.08197"
"Woodston","Kansas","67675","39.42612","-99.09994"
"Colby","Kansas","67701","39.39509","-101.05034"
"Atwood","Kansas","67730","39.80366","-101.11624"
"Bird City","Kansas","67731","39.76277","-101.53858"
"Brewster","Kansas","67732","39.37333","-101.3708"
"Edson","Kansas","67733","39.32998","-101.50653"
"Gem","Kansas","67734","39.54241","-100.89298"
"Goodland","Kansas","67735","39.35119","-101.76646"
"Gove","Kansas","67736","38.85492","-100.44715"
"Grainfield","Kansas","67737","39.08798","-100.49367"
"Grinnell","Kansas","67738","39.0027","-100.65348"
"Herndon","Kansas","67739","39.8848","-100.80581"
"Hoxie","Kansas","67740","39.35576","-100.36089"
"Kanorado","Kansas","67741","39.38269","-102.00822"
"Levant","Kansas","67743","39.38826","-101.24121"
"Ludell","Kansas","67744","39.85952","-100.94095"
"McDonald","Kansas","67745","39.8147","-101.34795"
"Monument","Kansas","67747","39.04208","-101.06099"
"Oakley","Kansas","67748","39.06507","-100.85643"
"Oberlin","Kansas","67749","39.83214","-100.56728"
"Park","Kansas","67751","39.11799","-100.35572"
"Quinter","Kansas","67752","38.9924","-100.23145"
"Rexford","Kansas","67753","39.43164","-100.74805"
"Saint Francis","Kansas","67756","39.79815","-101.84265"
"Selden","Kansas","67757","39.54527","-100.60881"
"Sharon Springs","Kansas","67758","38.89658","-101.7842"
"Wallace","Kansas","67761","38.95066","-101.52523"
"Weskan","Kansas","67762","38.84166","-101.98611"
"Winona","Kansas","67764","38.89135","-101.15041"
"Dodge City","Kansas","67801","37.72961","-100.05406"
"Ashland","Kansas","67831","37.17956","-99.8018"
"Bucklin","Kansas","67834","37.53174","-99.61886"
"Cimarron","Kansas","67835","37.98071","-100.31746"
"Coolidge","Kansas","67836","38.03977","-101.9942"
"Copeland","Kansas","67837","37.55615","-100.66289"
"Deerfield","Kansas","67838","38.05641","-101.13086"
"Dighton","Kansas","67839","38.47911","-100.43961"
"Englewood","Kansas","67840","37.0736","-100.01097"
"Ensign","Kansas","67841","37.62997","-100.22878"
"Ford","Kansas","67842","37.54766","-99.77138"
"Fort Dodge","Kansas","67843","37.73027","-99.93728"
"Fowler","Kansas","67844","37.37798","-100.19562"
"Garden City","Kansas","67846","38.02311","-100.77756"
"Hanston","Kansas","67849","38.15061","-99.71725"
"Healy","Kansas","67850","38.6315","-100.63896"
"Holcomb","Kansas","67851","38.08796","-101.01972"
"Ingalls","Kansas","67853","37.88416","-100.51616"
"Jetmore","Kansas","67854","38.09034","-100.0023"
"Johnson","Kansas","67855","37.54551","-101.69477"
"Kendall","Kansas","67857","37.99598","-101.55154"
"Kismet","Kansas","67859","37.23636","-100.77421"
"Lakin","Kansas","67860","38.0185","-101.29831"
"Leoti","Kansas","67861","38.46768","-101.38914"
"Manter","Kansas","67862","37.47961","-101.95409"
"Marienthal","Kansas","67863","38.56533","-101.20829"
"Meade","Kansas","67864","37.17178","-100.31807"
"Minneola","Kansas","67865","37.4368","-99.96506"
"Montezuma","Kansas","67867","37.56812","-100.45804"
"Pierceville","Kansas","67868","37.82028","-100.71029"
"Plains","Kansas","67869","37.24489","-100.57358"
"Satanta","Kansas","67870","37.53255","-101.01829"
"Scott City","Kansas","67871","38.49162","-100.91145"
"Spearville","Kansas","67876","37.86154","-99.73654"
"Sublette","Kansas","67877","37.54887","-100.84342"
"Syracuse","Kansas","67878","38.00218","-101.80824"
"Tribune","Kansas","67879","38.47091","-101.79459"
"Ulysses","Kansas","67880","37.60489","-101.32384"
"Wright","Kansas","67882","37.8019","-99.88505"
"Liberal","Kansas","67901","37.0943","-100.89864"
"Elkhart","Kansas","67950","37.06277","-101.86765"
"Hugoton","Kansas","67951","37.1639","-101.33486"
"Moscow","Kansas","67952","37.29886","-101.13934"
"Richfield","Kansas","67953","37.22653","-101.86093"
"Rolla","Kansas","67954","37.17999","-101.61179"
"Abie","Nebraska","68001","41.33369","-96.95489"
"Arlington","Nebraska","68002","41.50163","-96.33975"
"Ashland","Nebraska","68003","41.07161","-96.38013"
"Bancroft","Nebraska","68004","42.00888","-96.62978"
"Bellevue","Nebraska","68005","41.14161","-95.89394"
"Bennington","Nebraska","68007","41.37184","-96.19524"
"Blair","Nebraska","68008","41.54573","-96.17421"
"Boys Town","Nebraska","68010","41.25616","-96.13352"
"Bruno","Nebraska","68014","41.28219","-96.96458"
"Cedar Bluffs","Nebraska","68015","41.38351","-96.64737"
"Cedar Creek","Nebraska","68016","41.02518","-96.1063"
"Ceresco","Nebraska","68017","41.05938","-96.66179"
"Colon","Nebraska","68018","41.30207","-96.61573"
"Craig","Nebraska","68019","41.77965","-96.37323"
"Decatur","Nebraska","68020","41.9762","-96.25627"
"Elkhorn","Nebraska","68022","41.27744","-96.24558"
"Fort Calhoun","Nebraska","68023","41.46191","-96.02226"
"Fremont","Nebraska","68025","41.43749","-96.49158"
"Gretna","Nebraska","68028","41.10513","-96.26098"
"Herman","Nebraska","68029","41.65873","-96.27394"
"Homer","Nebraska","68030","42.3184","-96.45057"
"Hooper","Nebraska","68031","41.64041","-96.53046"
"Ithaca","Nebraska","68033","41.12933","-96.52425"
"Kennard","Nebraska","68034","41.45558","-96.2203"
"Linwood","Nebraska","68036","41.39031","-96.95086"
"Louisville","Nebraska","68037","40.9844","-96.12673"
"Lyons","Nebraska","68038","41.95458","-96.4432"
"Macy","Nebraska","68039","42.112","-96.34397"
"Malmo","Nebraska","68040","41.28555","-96.73815"
"Mead","Nebraska","68041","41.23633","-96.48793"
"Memphis","Nebraska","68042","41.09426","-96.43683"
"Nickerson","Nebraska","68044","41.54798","-96.44871"
"Oakland","Nebraska","68045","41.8273","-96.49523"
"Papillion","Nebraska","68046","41.12206","-96.06138"
"Pender","Nebraska","68047","42.10592","-96.7325"
"Plattsmouth","Nebraska","68048","40.98304","-95.9345"
"Prague","Nebraska","68050","41.30593","-96.84303"
"Rosalie","Nebraska","68055","42.05747","-96.47192"
"St Columbans","Nebraska","68056","41.14123","-95.90438"
"Scribner","Nebraska","68057","41.65888","-96.71893"
"South Bend","Nebraska","68058","41.00842","-96.2483"
"Springfield","Nebraska","68059","41.06673","-96.1595"
"Tekamah","Nebraska","68061","41.80078","-96.21165"
"Thurston","Nebraska","68062","42.19538","-96.6743"
"Uehling","Nebraska","68063","41.72124","-96.49345"
"Valley","Nebraska","68064","41.34925","-96.35545"
"Valparaiso","Nebraska","68065","41.0766","-96.84854"
"Wahoo","Nebraska","68066","41.18451","-96.61996"
